667757	175269,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,2008,34.29
669543	175286,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,2008,21.03
676969	175356,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,2010,39.66
677298	175359,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,2010,35.45
686745	175448,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,2012,19.33
695111	175948,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,2010,31.27
699952	175995,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,2011,18.51
705686	176051,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,2013,18.85
709493	176088,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,2013,7.62
709822	176511,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,2008,24.82
714381	176552,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,2009,20.21
714710	176555,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,2009,25.25
715603	176563,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,2009,23.43
717530	176580,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,402,West Queens,2009,24.18
720162	176604,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,2010,23.86
725379	176651,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,2011,17.21
726742	176663,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2011,23.14
733322	177142,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2008,13.3
741594	177205,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,2009,14.3
748785	177260,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,2010,10.28
754143	177301,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2011,8.31
760394	177769,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,2009,10.38
765517	177809,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,2009,10.73
770405	177847,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2010,10.98
789863	178417,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,2008,11.55
792307	178435,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,2008,9.35
798135	178478,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,2009,7.99
804903	178528,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2011,9.23
807629	178548,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,2011,12.42
817875	179148,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,2008,12.89
821118	179209,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,2,Brooklyn,2011,1.55
824878	179349,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,2010,18.23
828732	179439,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,2012,19.92
836299	179653,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,1,Bronx,2010,10.82
844477	179769,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2015,0.2
844712	179771,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,208,Canarsie - Flatlands,2015,0
849365	179810,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,2,Brooklyn,2015,0.7
851480	179828,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,201,Greenpoint,2015,0
851856	179831,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2015,0.4
858060	211392,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,2013,26.7
865063	211565,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,2013,25.9
866144	211575,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,2013,27.42
869387	211674,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,402,West Queens,2014,16.64
880996	211975,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,2014,8.96
881889	211982,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2014,8.49
882500	211987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,2014,11.35
886542	212085,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,407,Southwest Queens,2013,8.39
888751	212171,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,201,Greenpoint,2013,1.39
888845	212172,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,2013,1.15
891947	212202,383,Sulfur Dioxide (SO2),Mean,ppb,UHF42,501,Port Richmond,2013,0.97
892464	212291,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,2013,24.6
895895	212323,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,2013,27.13
896600	212330,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,2013,21.86
897117	212419,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,2014,14.96
905577	212582,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,2013,14.56
906188	212671,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,2013,12.05
927526	213092,383,Sulfur Dioxide (SO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2013,1.42
937819	213420,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),2014,15.76
942331	213579,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),2013,25.72
946467	213614,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2013,20
950274	213763,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2013,13.03
955491	213801,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),2013,11.73
955632	213802,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),2013,11.51
958499	213941,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2014,9.25
959439	213948,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2014,9.07
965502	214111,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2013,11.62
981247	216359,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),2012,35.25
982422	216371,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),2012,33.02
985665	216403,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),2014,31.34
989049	216436,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2011,30.8
999013	216544,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),2011,33.14
1009682	221799,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,2013,31.68
1010763	221811,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,2013,32.06
1019834	221909,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,2009,25.7
1026555	221983,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,2011,34.9
1033934	222472,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,2014,30.6
1037929	222515,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2009,21.52
1040843	222547,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2011,22.59
1046577	222609,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,2013,31.68
1135172	333970,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2015,9.62
1144478	334040,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,402,West Queens,2015,9.98
1145512	334048,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2015,8.51
1152985	334106,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,2015,9.17
1159048	334152,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,408,Jamaica,2014,8.63
1167602	334216,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2015,9.36
1168448	334222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2015,9.85
1171127	334241,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2015,9.62
1179775	334305,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),2014,8.98
1188705	336488,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,2015,8.85
1190491	336505,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,2015,22.28
1192371	336524,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,2015,14.98
1195097	336549,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2014,26.74
1196789	336565,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2015,26.27
1209244	336681,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,2014,24
1213286	336719,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,2015,13.5728
1217422	336757,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),2015,21.8
1221605	336793,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),2015,21.66
1231193	336878,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2015,12.98
1240217	337810,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,401,Long Island City - Astoria,2014,0.79
1240734	337815,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,408,Jamaica,2014,0.43
1246891	337872,383,Sulfur Dioxide (SO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2014,0.56
1248113	337883,383,Sulfur Dioxide (SO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2014,0.29
1249194	338177,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,2015,29.93
1252296	338211,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,2015,31.84
1252390	338212,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,2015,31.66
1253753	338227,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,2015,35.01
1268605	405290,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,2015,0.23
1282188	410765,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,2015,8.42
1296382	410874,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,2016,9.8
1298215	410888,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,2015,8.15
1303902	410931,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,407,Southwest Queens,2016,7.59
1310623	410982,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,10.61
1319271	411044,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),2015,8.93
1321151	411058,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,307,Sunset Park (CD7),2015,8.52
1321574	411061,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2015,7.98
1323125	411072,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),2016,8.1
1336755	412032,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,2016,33.42
1338400	412050,386,Ozone (O3),Mean,ppb,UHF34,211,Williamsburg - Bushwick,2016,32.99
1338776	412054,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,2016,30.54
1348881	412439,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,2015,24.13
1353205	412479,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,2016,15.94
1359597	412539,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,2016,6.22
1365331	412593,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,2016,10.44
1370689	412643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,2015,21.62
1387421	412792,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2015,20.32
1399453	518536,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012,57.6
1426807	518690,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2012,6.6
1452140	518835,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2012,15.4880937
1453644	518843,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012,13.90486558
1459143	518871,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012,8.655823604
1465676	518904,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2012,29.44657223
1481515	547364,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,4,Queens,2016,7.95
1490210	547430,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,2016,8.45
1491761	547442,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,2016,10.47
1498717	547495,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2017,7.41
1505344	547545,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,2017,10.05
1506754	547556,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,402,West Queens,2016,8.48
1507271	547560,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2017,8.85
1508916	547573,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,2017,6.32
1522781	547676,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),2016,8.45
1544871	549420,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),2017,27.24
1546281	549434,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),2017,29.19
1551357	549767,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,2017,19.15
1554271	549794,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,2017,18.87
1558924	549837,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2016,30.12
1564611	549891,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,2016,26.39
1570110	549942,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,2016,28.64
1574904	549987,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,2016,27.47
1577207	550008,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,32.89
1590461	550125,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2016,26.95
1606206	602788,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,2017,27.14
1608603	602811,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,2018,12.22
1610577	602830,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,2017,21.31
1611423	602838,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,2018,12.84
1615512	602876,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2018,21.66
1620118	602919,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,2018,11.98
1621387	602931,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,2018,12.32
1625053	602964,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),2018,16.35
1626980	602981,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),2018,20.54
1628860	602997,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),2018,12.22
1629565	603003,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),2018,12.65
1643618	605247,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,2018,29.64
1643994	605251,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,2018,27.2
1652360	605341,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),2018,31.33
1659175	605683,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2017,8.78
1662841	605711,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,2018,6.55
1663123	605713,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,2017,7.81
1676518	605815,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,2017,9.25
1677552	605823,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2018,8.05
1678774	605832,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,2018,9.31
1685213	605881,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2017,7.58
1692874	605938,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2017,8.37
1694002	605946,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2018,8.73
1694425	605949,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2018,8.75
1707068	606040,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),2017,7.96
1711533	628385,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2015,38.3
1713789	628399,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2015,37.1
1715434	628409,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2015,54.2
1723518	628454,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2015,107.9
1730756	628492,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2015,19.9
1732965	628504,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2015,95.1
1733341	628506,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2015,23.2
1742412	628555,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2015,6.7
1756230	628869,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015,79.5
1763750	628908,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2015,78.7
1770189	628943,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015,40.7
1809058	643419,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,2018,20.31
1836647	643671,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2018,21.94
1842099	643719,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2018,19.48
1853661	649731,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,2018,8.96
1868325	649842,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,2018,7.79
1868701	649845,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,2018,8.16
2614	130357,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005,67.3
4400	130368,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005,54.9
14599	130441,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,2,Brooklyn,2013,0.8
48533	130815,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,401,Long Island City - Astoria,2005,71.2
69307	130974,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2005,31.3
75182	131010,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,404,Bayside - Little Neck,2005,4.8
80869	131043,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2005,33.4
82796	131053,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005,85.8
84958	131064,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,410,Rockaways,2005,135.2
96708	131225,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005,189.1
97460	131229,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2005,100.1
112829	131314,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2005,28.4
113675	131319,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005,18.9
123169	131374,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunset Park,2009,35
125096	131384,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2009,25.5
127117	131395,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009,14.9
127305	131396,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2009,17.2
131112	131417,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2009,251.3
136376	131444,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,406,Fresh Meadows,2009,47.7
168759	151407,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,307,Gramercy Park - Murray Hill,2009,3.6
169417	151411,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,401,Long Island City - Astoria,2009,3.5
179381	151467,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2009,90.2
182859	151486,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2009,26.9
193152	151543,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2009,8.1
193340	151544,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2009,41.2
251291	164857,383,Sulfur Dioxide (SO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),2008,7.31
