	988956	216435,386,O3,Mean,ppb,CD,303,Bedford Stuyvesant (CD3),2010,31.75
	983034	216377,386,O3,Mean,ppb,CD,205,Fordham and University Heights (CD5),2012,32.89
	977723	216323,386,O3,Mean,ppb,CD,108,Upper East Side (CD8),2012,29.16
	969639	214140,365,PM2.5,Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2013,9.04
	963576	213979,365,PM2.5,Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),2014,8.23
	962918	213974,365,PM2.5,Mean,mcg per cubic meter,CD,402,Woodside and Sunnyside (CD2),2014,10.17
	959299	213947,365,PM2.5,Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2014,9.5
	952907	213782,365,PM2.5,Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2013,11.62
	948677	213633,375,NO2,Mean,ppb,CD,501,St. George and Stapleton (CD1),2013,17.12
	946797	213617,375,NO2,Mean,ppb,CD,317,East Flatbush (CD17),2013,20.52
	945058	213602,375,NO2,Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),2013,23.39
	943366	213588,375,NO2,Mean,ppb,CD,112,Washington Heights and Inwood (CD12),2013,20.6
	942097	213577,375,NO2,Mean,ppb,CD,101,Financial District (CD1),2013,28.91
	941439	213453,375,NO2,Mean,ppb,CD,412,Jamaica and Hollis (CD12),2014,13.55
	934248	213270,375,NO2,Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2013,28.68
	928420	213100,383,SO2,Mean,ppb,CD,413,Queens Village (CD13),2013,1.12
	927856	213095,383,SO2,Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2013,1.54
	923485	213055,383,SO2,Mean,ppb,CD,110,Central Harlem (CD10),2013,2.7
	903933	212567,375,NO2,Mean,ppb,UHF42,308,Greenwich Village - SoHo,2013,27.99
	893311	212299,375,NO2,Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,2013,29.41
	891854	212201,383,SO2,Mean,ppb,UHF42,410,Rockaways,2013,0.64
	886402	212084,365,PM2.5,Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2013,8.85
	876861	211875,365,PM2.5,Mean,mcg per cubic meter,UHF34,303,East Harlem,2013,13.12
	874605	211858,365,PM2.5,Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2013,12.45
	870187	211682,375,NO2,Mean,ppb,UHF34,306308,Chelsea-Village,2014,26.92
	869482	211675,375,NO2,Mean,ppb,UHF34,403,Flushing - Clearview,2014,14.58
	865393	211568,375,NO2,Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2013,29.87
	861727	211465,383,SO2,Mean,ppb,UHF34,301,Washington Heights,2013,3.35
	859424	211424,365,PM2.5,Mean,mcg per cubic meter,Borough,5,Staten Island,2014,7.85
	856557	211346,383,SO2,Mean,ppb,Borough,2,Brooklyn,2013,1.08
	853737	179846,641,PM2.5,Number per km2,number,UHF42,106,High Bridge - Morrisania,2015,1.9
	835924	179650,365,PM2.5,Mean,mcg per cubic meter,Borough,3,Manhattan,2009,11.61
	831647	179514,365,PM2.5,Mean,mcg per cubic meter,Borough,2,Brooklyn,2012,10.33
	818252	179151,365,PM2.5,Mean,mcg per cubic meter,Citywide,1,New York City,2011,9.15
	803964	178521,365,PM2.5,Mean,mcg per cubic meter,UHF42,501,Port Richmond,2010,9.73
	802507	178510,365,PM2.5,Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,2010,12.28
	798935	178484,365,PM2.5,Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,2010,10.48
	797619	178474,365,PM2.5,Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,2009,9.25
	795974	178462,365,PM2.5,Mean,mcg per cubic meter,UHF42,304,Upper West Side,2009,11.01
	789723	178416,365,PM2.5,Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,2008,11.36
	777174	177900,365,PM2.5,Mean,mcg per cubic meter,UHF42,106,High Bridge - Morrisania,2012,11.03
	766928	177820,365,PM2.5,Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,2010,11.96
	759878	177345,365,PM2.5,Mean,mcg per cubic meter,UHF42,501,Port Richmond,2012,10.06
	759126	177339,365,PM2.5,Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,2012,10.07
	756870	177322,365,PM2.5,Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,2012,9.88
	750995	177277,365,PM2.5,Mean,mcg per cubic meter,UHF42,206,Borough Park,2011,9.16
	748410	177257,365,PM2.5,Mean,mcg per cubic meter,UHF42,407,Southwest Queens,2010,11.69
	746577	177243,365,PM2.5,Mean,mcg per cubic meter,UHF42,303,East Harlem,2010,13.86
	739480	177189,365,PM2.5,Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,2009,10.67
	731067	176702,375,NO2,Mean,ppb,UHF42,308,Greenwich Village - SoHo,2012,29.19
	725615	176653,375,NO2,Mean,ppb,UHF42,301,Washington Heights,2011,23.15
	723594	176635,375,NO2,Mean,ppb,UHF42,101,Kingsbridge - Riverdale,2011,19.05
	710152	176514,375,NO2,Mean,ppb,UHF42,106,High Bridge - Morrisania,2008,29.35
	707661	176070,375,NO2,Mean,ppb,UHF42,306,Chelsea - Clinton,2013,30.68
	702820	176023,375,NO2,Mean,ppb,UHF42,301,Washington Heights,2012,18.91
	699107	175987,375,NO2,Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2011,38.09
	688391	175884,375,NO2,Mean,ppb,UHF42,106,High Bridge - Morrisania,2009,26.46
	683738	175420,375,NO2,Mean,ppb,UHF42,104,Pelham - Throgs Neck,2012,22.38
	682610	175409,375,NO2,Mean,ppb,UHF42,407,Southwest Queens,2011,23.67
	681529	175399,375,NO2,Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2011,36.31
	674197	175330,375,NO2,Mean,ppb,UHF42,502,Stapleton - St. George,2009,21.8
	671988	175309,375,NO2,Mean,ppb,UHF42,301,Washington Heights,2009,26.37
	659956	174773,383,SO2,Mean,ppb,UHF42,401,Long Island City - Astoria,2011,2.49
	653940	174714,383,SO2,Mean,ppb,UHF42,205,Sunset Park,2010,3.07
	653000	174705,383,SO2,Mean,ppb,UHF42,103,Fordham - Bronx Pk,2010,7.67
	652295	174698,383,SO2,Mean,ppb,UHF42,410,Rockaways,2009,1.9
	651590	174691,383,SO2,Mean,ppb,UHF42,403,Flushing - Clearview,2009,3.01
	644540	174623,383,SO2,Mean,ppb,UHF42,105,Crotona -Tremont,2008,9.36
	638289	174236,365,PM2.5,Mean,mcg per cubic meter,UHF34,409,Southeast Queens,2011,8.04
	637490	174230,365,PM2.5,Mean,mcg per cubic meter,UHF34,401,Long Island City - Astoria,2011,9.84
	635046	174212,365,PM2.5,Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,2011,9.11
	632743	174195,365,PM2.5,Mean,mcg per cubic meter,UHF34,304,Upper West Side,2010,11.49
	631239	174184,365,PM2.5,Mean,mcg per cubic meter,UHF34,204,East New York,2010,10.09
	612298	173701,365,PM2.5,Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2012,10.15
	611781	173697,365,PM2.5,Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2011,11.04
	610512	173687,365,PM2.5,Mean,mcg per cubic meter,UHF34,402,West Queens,2011,11.92
	607269	173662,365,PM2.5,Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,2010,13.31
	602522	173625,365,PM2.5,Mean,mcg per cubic meter,UHF34,410,Rockaways,2009,9.6
	601253	173615,365,PM2.5,Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,2009,11.36
	597540	173247,365,PM2.5,Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2012,10.07
	591759	173203,365,PM2.5,Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,2011,8.64
	587294	173169,365,PM2.5,Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,2010,12.14
	577189	173092,365,PM2.5,Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,2008,13.3
	569434	172683,375,NO2,Mean,ppb,UHF34,103,Fordham - Bronx Pk,2011,21.01
	566520	172657,375,NO2,Mean,ppb,UHF34,207,East Flatbush - Flatbush,2010,23.56
	563418	172629,375,NO2,Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2009,27.83
	558060	172581,375,NO2,Mean,ppb,UHF34,103,Fordham - Bronx Pk,2008,24.82
	557543	172236,375,NO2,Mean,ppb,UHF34,501502,Northern SI,2013,12.59
	547908	172143,375,NO2,Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,2011,20.67
	544900	172114,375,NO2,Mean,ppb,UHF34,208,Canarsie - Flatlands,2010,14.28
	542644	172092,375,NO2,Mean,ppb,UHF34,407,Southwest Queens,2009,18.59
	542033	172086,375,NO2,Mean,ppb,UHF34,303,East Harlem,2009,26.42
	541704	172083,375,NO2,Mean,ppb,UHF34,211,Williamsburg - Bushwick,2009,23.14
	536440	171694,375,NO2,Mean,ppb,UHF34,105106107,South Bronx,2011,25.88
	535782	171688,375,NO2,Mean,ppb,UHF34,305307,Upper East Side-Gramercy,2011,33.23
	533244	171664,375,NO2,Mean,ppb,UHF34,104,Pelham - Throgs Neck,2011,22.44
	529625	171630,375,NO2,Mean,ppb,UHF34,104,Pelham - Throgs Neck,2010,27.63
	519050	171190,383,SO2,Mean,ppb,UHF34,202,Downtown - Heights - Slope,2012,0.91
	518956	171189,383,SO2,Mean,ppb,UHF34,201,Greenpoint,2012,1.17
	518345	171183,383,SO2,Mean,ppb,UHF34,503504,Southern SI,2011,0.73
	517311	171173,383,SO2,Mean,ppb,UHF34,405,Ridgewood - Forest Hills,2011,1.92
	504574	171050,383,SO2,Mean,ppb,UHF34,102,Northeast Bronx,2008,5.38
	502741	170447,365,PM2.5,Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),2012,8.71
	498934	170420,365,PM2.5,Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),2012,8.94
	490850	170363,365,PM2.5,Mean,mcg per cubic meter,CD,211,Morris Park and Bronxdale (CD11),2011,9.15
	477173	170267,365,PM2.5,Mean,mcg per cubic meter,CD,403,Jackson Heights (CD3),2009,9.23
	476609	170263,365,PM2.5,Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),2009,9.87
	439667	169406,365,PM2.5,Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2011,11.88
	438774	169400,365,PM2.5,Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2011,13.52
	438633	169399,365,PM2.5,Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2011,12.42
	433228	169358,365,PM2.5,Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),2010,12.02
	423828	169289,365,PM2.5,Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2009,11.48
	421807	168684,365,PM2.5,Mean,mcg per cubic meter,CD,413,Queens Village (CD13),2012,9.29
	413441	168624,365,PM2.5,Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2011,8.75
	408506	168588,365,PM2.5,Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2011,10.62
	386980	168432,365,PM2.5,Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),2008,11.23
	385194	168419,365,PM2.5,Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),2008,14.23
	382280	168398,365,PM2.5,Mean,mcg per cubic meter,CD,105,Midtown (CD5),2008,18.84
	362916	167645,375,NO2,Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),2010,24.22
	352200	167554,375,NO2,Mean,ppb,CD,404,Elmhurst and Corona (CD4),2008,26.86
	347030	167510,375,NO2,Mean,ppb,CD,102,Greenwich Village and Soho (CD2),2008,34.83
	341296	166868,375,NO2,Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,21.4
	340215	166858,375,NO2,Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2012,10.74
	334951	166810,375,NO2,Mean,ppb,CD,110,Central Harlem (CD10),2012,21.94
	332742	166790,375,NO2,Mean,ppb,CD,407,Flushing and Whitestone (CD7),2011,17.39
	327713	166744,375,NO2,Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),2011,26.23
	324799	166717,375,NO2,Mean,ppb,CD,311,Bensonhurst (CD11),2010,17.18
	304542	165945,375,NO2,Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2011,26.49
	303508	165936,375,NO2,Mean,ppb,CD,209,Parkchester and Soundview (CD9),2011,23.67
	292792	165841,375,NO2,Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2009,27.33
	288985	165808,375,NO2,Mean,ppb,CD,111,East Harlem (CD11),2009,28.97
	288750	165806,375,NO2,Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2009,28.96
	288421	165803,375,NO2,Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),2009,37.91
	275825	165100,383,SO2,Mean,ppb,CD,111,East Harlem (CD11),2012,2.55
	269245	165040,383,SO2,Mean,ppb,CD,110,Central Harlem (CD10),2011,4.44
	256508	164920,383,SO2,Mean,ppb,CD,108,Upper East Side (CD8),2009,8.46
	254863	164905,383,SO2,Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2008,3.37
	253876	164896,383,SO2,Mean,ppb,CD,401,Long Island City and Astoria (CD1),2008,5.05
	251291	164857,383,SO2,Mean,ppb,CD,104,Clinton and Chelsea (CD4),2008,7.31
	193340	151544,655,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2009,41.2
	193152	151543,655,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2009,8.1
	182859	151486,659,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2009,26.9
	179381	151467,653,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2009,90.2
	169417	151411,652,O3,Estimated Annual Rate,"per 100,000 residents",UHF42,401,Long Island City - Astoria,2009,3.5
	168759	151407,652,O3,Estimated Annual Rate,"per 100,000 residents",UHF42,307,Gramercy Park - Murray Hill,2009,3.6
	136376	131444,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,406,Fresh Meadows,2009,47.7
	131112	131417,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2009,251.3
	127305	131396,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2009,17.2
	127117	131395,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009,14.9
	125096	131384,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2009,25.5
	123169	131374,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunset Park,2009,35
	113675	131319,661,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005,18.9
	112829	131314,659,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2005,28.4
	97460	131229,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2005,100.1
	96708	131225,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005,189.1
	84958	131064,653,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,410,Rockaways,2005,135.2
	82796	131053,653,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005,85.8
	80869	131043,653,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2005,33.4
	75182	131010,652,O3,Estimated Annual Rate,"per 100,000 residents",UHF42,404,Bayside - Little Neck,2005,4.8
	69307	130974,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2005,31.3
	48533	130815,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,401,Long Island City - Astoria,2005,71.2
	14599	130441,640,SO2,Number per km2,number,Borough,2,Brooklyn,2013,0.8
	4400	130368,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005,54.9
	2614	130357,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005,67.3
	1868701	649845,365,PM2.5,Mean,mcg per cubic meter,UHF34,304,Upper West Side,2018,8.16
	1868325	649842,365,PM2.5,Mean,mcg per cubic meter,UHF34,303,East Harlem,2018,7.79
	1853661	649731,365,PM2.5,Mean,mcg per cubic meter,UHF42,305,Upper East Side,2018,8.96
	1842099	643719,375,NO2,Mean,ppb,CD,501,St. George and Stapleton (CD1),2018,19.48
	1836647	643671,375,NO2,Mean,ppb,CD,317,East Flatbush (CD17),2018,21.94
	1809058	643419,375,NO2,Mean,ppb,UHF42,406,Fresh Meadows,2018,20.31
	1770189	628943,659,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015,40.7
	1763750	628908,653,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2015,78.7
	1756230	628869,653,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015,79.5
	1742412	628555,650,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2015,6.7
	1733341	628506,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2015,23.2
	1732965	628504,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2015,95.1
	1730756	628492,657,PM2.5,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2015,19.9
	1723518	628454,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2015,107.9
	1715434	628409,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2015,54.2
	1713789	628399,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2015,37.1
	1711533	628385,639,PM2.5,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2015,38.3
	1707068	606040,365,PM2.5,Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),2017,7.96
	1694425	605949,365,PM2.5,Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2018,8.75
	1694002	605946,365,PM2.5,Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2018,8.73
	1692874	605938,365,PM2.5,Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2017,8.37
	1685213	605881,365,PM2.5,Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,2017,7.58
	1678774	605832,365,PM2.5,Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,2018,9.31
	1677552	605823,365,PM2.5,Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,2018,8.05
	1676518	605815,365,PM2.5,Mean,mcg per cubic meter,UHF34,205,Sunset Park,2017,9.25
	1663123	605713,365,PM2.5,Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,2017,7.81
	1662841	605711,365,PM2.5,Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,2018,6.55
	1659175	605683,365,PM2.5,Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,2017,8.78
	1652360	605341,386,O3,Mean,ppb,CD,311,Bensonhurst (CD11),2018,31.33
	1643994	605251,386,O3,Mean,ppb,UHF42,304,Upper West Side,2018,27.2
	1643618	605247,386,O3,Mean,ppb,UHF42,211,Williamsburg - Bushwick,2018,29.64
	1629565	603003,375,NO2,Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),2018,12.65
	1628860	602997,375,NO2,Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),2018,12.22
	1626980	602981,375,NO2,Mean,ppb,CD,205,Fordham and University Heights (CD5),2018,20.54
	1625053	602964,375,NO2,Mean,ppb,CD,111,East Harlem (CD11),2018,16.35
	1621387	602931,375,NO2,Mean,ppb,Citywide,1,New York City,2018,12.32
	1620118	602919,375,NO2,Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,2018,11.98
	1615512	602876,375,NO2,Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,2018,21.66
	1611423	602838,375,NO2,Mean,ppb,UHF34,104,Pelham - Throgs Neck,2018,12.84
	1610577	602830,375,NO2,Mean,ppb,UHF34,101,Kingsbridge - Riverdale,2017,21.31
	1608603	602811,375,NO2,Mean,ppb,UHF42,409,Southeast Queens,2018,12.22
	1606206	602788,375,NO2,Mean,ppb,UHF42,401,Long Island City - Astoria,2017,27.14
	1590461	550125,375,NO2,Mean,ppb,CD,403,Jackson Heights (CD3),2016,26.95
	1577207	550008,375,NO2,Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,32.89
	1574904	549987,375,NO2,Mean,ppb,UHF34,105106107,South Bronx,2016,27.47
	1570110	549942,375,NO2,Mean,ppb,UHF34,304,Upper West Side,2016,28.64
	1564611	549891,375,NO2,Mean,ppb,UHF34,102,Northeast Bronx,2016,26.39
	1558924	549837,375,NO2,Mean,ppb,UHF42,308,Greenwich Village - SoHo,2016,30.12
	1554271	549794,375,NO2,Mean,ppb,UHF42,205,Sunset Park,2017,18.87
	1551357	549767,375,NO2,Mean,ppb,UHF42,103,Fordham - Bronx Pk,2017,19.15
	1546281	549434,386,O3,Mean,ppb,CD,307,Sunset Park (CD7),2017,29.19
	1544871	549420,386,O3,Mean,ppb,CD,205,Fordham and University Heights (CD5),2017,27.24
	1522781	547676,365,PM2.5,Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),2016,8.45
	1508916	547573,365,PM2.5,Mean,mcg per cubic meter,UHF34,410,Rockaways,2017,6.32
	1507271	547560,365,PM2.5,Mean,mcg per cubic meter,UHF34,405,Ridgewood - Forest Hills,2017,8.85
	1506754	547556,365,PM2.5,Mean,mcg per cubic meter,UHF34,402,West Queens,2016,8.48
	1505344	547545,365,PM2.5,Mean,mcg per cubic meter,UHF34,303,East Harlem,2017,10.05
	1498717	547495,365,PM2.5,Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,2017,7.41
	1491761	547442,365,PM2.5,Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,2016,10.47
	1490210	547430,365,PM2.5,Mean,mcg per cubic meter,UHF42,303,East Harlem,2016,8.45
	1481515	547364,365,PM2.5,Mean,mcg per cubic meter,Borough,4,Queens,2016,7.95
	1465676	518904,648,PM2.5,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2012,29.44657223
	1459143	518871,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012,8.655823604
	1453644	518843,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012,13.90486558
	1452140	518835,651,PM2.5,Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2012,15.4880937
	1426807	518690,661,O3,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2012,6.6
	1399453	518536,653,O3,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012,57.6
	1387421	412792,375,NO2,Mean,ppb,CD,403,Jackson Heights (CD3),2015,20.32
	1370689	412643,375,NO2,Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,2015,21.62
	1365331	412593,375,NO2,Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,2016,10.44
	1359597	412539,375,NO2,Mean,ppb,UHF42,410,Rockaways,2016,6.22
	1353205	412479,375,NO2,Mean,ppb,UHF42,211,Williamsburg - Bushwick,2016,15.94
	1348881	412439,375,NO2,Mean,ppb,UHF42,105,Crotona -Tremont,2015,24.13
	1338776	412054,386,O3,Mean,ppb,UHF34,304,Upper West Side,2016,30.54
	1338400	412050,386,O3,Mean,ppb,UHF34,211,Williamsburg - Bushwick,2016,32.99
	1336755	412032,386,O3,Mean,ppb,UHF42,501,Port Richmond,2016,33.42
	1323125	411072,365,PM2.5,Mean,mcg per cubic meter,CD,312,Borough Park (CD12),2016,8.1
	1321574	411061,365,PM2.5,Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2015,7.98
	1321151	411058,365,PM2.5,Mean,mcg per cubic meter,CD,307,Sunset Park (CD7),2015,8.52
	1319271	411044,365,PM2.5,Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),2015,8.93
	1310623	410982,365,PM2.5,Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,10.61
	1303902	410931,365,PM2.5,Mean,mcg per cubic meter,UHF34,407,Southwest Queens,2016,7.59
	1298215	410888,365,PM2.5,Mean,mcg per cubic meter,UHF34,206,Borough Park,2015,8.15
	1296382	410874,365,PM2.5,Mean,mcg per cubic meter,UHF34,201,Greenpoint,2016,9.8
	1282188	410765,365,PM2.5,Mean,mcg per cubic meter,UHF42,204,East New York,2015,8.42
	1268605	405290,383,SO2,Mean,ppb,UHF34,405,Ridgewood - Forest Hills,2015,0.23
	1253753	338227,386,O3,Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,2015,35.01
	1252390	338212,386,O3,Mean,ppb,UHF42,503,Willowbrook,2015,31.66
	1252296	338211,386,O3,Mean,ppb,UHF42,502,Stapleton - St. George,2015,31.84
	1249194	338177,386,O3,Mean,ppb,UHF42,106,High Bridge - Morrisania,2015,29.93
	1248113	337883,383,SO2,Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2014,0.29
	1246891	337872,383,SO2,Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2014,0.56
	1240734	337815,383,SO2,Mean,ppb,UHF34,408,Jamaica,2014,0.43
	1240217	337810,383,SO2,Mean,ppb,UHF34,401,Long Island City - Astoria,2014,0.79
	1231193	336878,375,NO2,Mean,ppb,CD,411,Bayside and Little Neck (CD11),2015,12.98
	1221605	336793,375,NO2,Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),2015,21.66
	1217422	336757,375,NO2,Mean,ppb,CD,201,Mott Haven and Melrose (CD1),2015,21.8
	1213286	336719,375,NO2,Mean,ppb,Citywide,1,New York City,2015,13.5728
	1209244	336681,375,NO2,Mean,ppb,UHF34,403,Flushing - Clearview,2014,24
